prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_sick_patients_by_HCW,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.1,439,29.9,25.7,4.2,14.2,25.7,0.0,19.0,0.2,30.0,24.7,30.0,29.9,25.7,0.0,0.6,228.4,222.4,373.6,66.5,1.6,1.6,5.5
0.1,440,29.7,25.0,4.7,14.3,25.0,0.0,19.0,0.1,30.0,24.9,30.0,29.7,25.0,0.0,0.3,228.7,222.7,376.0,66.6,2.6,2.4,5.5
0.1,441,30.0,25.8,4.2,14.2,25.8,0.0,19.0,0.3,30.0,25.2,30.0,30.0,25.8,0.0,0.8,229.5,223.5,376.8,66.7,0.5,0.8,5.5
0.1,442,30.0,26.2,3.8,14.3,26.2,0.0,19.0,0.0,30.0,25.3,30.0,30.0,26.2,0.0,0.5,230.0,224.0,376.9,66.7,0.1,0.1,5.5
0.1,443,30.0,26.7,3.3,14.3,26.7,0.0,19.0,0.1,30.0,25.5,30.0,30.0,26.7,0.0,0.5,230.5,224.5,376.9,66.8,0.0,0.0,5.5
0.1,444,30.0,27.0,3.0,14.3,27.0,0.0,19.0,0.3,30.0,25.7,30.0,30.0,27.0,0.0,0.3,230.8,224.8,376.9,66.8,0.0,0.0,5.5
0.1,445,29.8,26.9,2.9,14.3,26.9,0.0,19.0,0.2,30.0,25.8,30.0,29.8,26.9,0.0,0.3,231.1,225.1,377.3,66.9,0.6,0.4,5.5
0.1,446,29.6,25.7,3.9,14.3,25.7,0.0,19.0,0.2,30.0,26.1,30.0,29.6,25.7,0.1,0.3,231.4,225.4,379.3,67.3,2.2,2.0,5.5
0.1,447,30.0,24.7,5.3,14.6,24.7,0.0,19.0,0.1,30.0,26.2,30.0,30.0,24.7,0.0,0.2,231.6,225.6,381.8,67.6,2.1,2.5,5.5
0.1,448,30.0,25.3,4.7,14.6,25.3,0.0,19.0,0.3,30.0,26.4,30.0,30.0,25.3,0.0,0.8,232.4,226.4,382.6,67.6,0.8,0.8,5.5
0.1,449,30.0,26.0,4.0,14.4,26.0,0.0,19.0,0.1,30.0,26.7,30.0,30.0,26.0,0.0,0.8,233.2,227.2,382.8,67.7,0.2,0.2,5.5
0.1,450,30.0,26.8,3.2,14.4,26.8,0.0,19.0,0.1,30.0,27.0,30.0,30.0,26.8,0.0,0.8,234.0,228.0,382.8,67.7,0.0,0.0,5.5
0.1,451,30.0,27.3,2.7,14.4,27.3,0.0,19.0,0.2,30.0,27.2,30.0,30.0,27.3,0.0,0.5,234.5,228.5,382.8,67.8,0.0,0.0,5.5
0.1,452,30.0,27.2,2.8,14.4,27.2,0.0,19.0,0.0,30.0,27.3,30.0,30.0,27.2,0.0,0.1,234.6,228.6,383.1,67.8,0.3,0.3,5.5
0.1,453,29.7,26.5,3.2,14.3,26.5,0.0,19.0,0.2,30.0,27.5,30.0,29.7,26.5,0.0,0.2,234.8,228.8,384.6,68.2,1.8,1.5,5.5
0.1,454,29.9,25.2,4.7,14.2,25.2,0.0,19.0,0.3,30.0,27.5,30.0,29.9,25.2,0.0,0.2,235.0,229.0,387.2,68.4,2.4,2.6,5.5
0.1,455,30.0,25.7,4.3,14.3,25.6,0.0,19.0,0.2,30.0,27.6,30.0,30.0,25.6,0.0,0.7,235.7,229.7,388.0,68.6,0.7,0.8,5.5
0.1,456,30.0,26.1,3.9,14.3,26.1,0.0,19.0,0.1,30.0,27.7,30.0,30.0,26.1,0.0,0.4,236.1,230.1,388.0,68.7,0.0,0.0,5.5
0.1,457,30.0,26.7,3.3,14.3,26.7,0.0,19.0,0.1,30.0,27.7,30.0,30.0,26.7,0.0,0.6,236.7,230.7,388.0,68.8,0.0,0.0,5.5
0.1,458,30.0,26.9,3.1,14.3,26.9,0.0,19.0,0.2,30.0,27.8,30.0,30.0,26.9,0.0,0.2,236.9,230.9,388.0,68.8,0.0,0.0,5.5
0.1,459,29.8,26.9,2.9,14.4,26.9,0.0,19.0,0.1,30.0,28.0,30.0,29.8,26.9,0.0,0.3,237.2,231.2,388.2,69.0,0.4,0.2,5.5
0.1,460,30.0,26.2,3.8,14.3,26.2,0.0,19.0,0.3,30.0,28.0,30.0,30.0,26.2,0.0,0.4,237.6,231.6,390.1,69.1,1.7,1.9,5.5
0.1,461,29.6,25.5,4.1,14.1,25.5,0.0,19.0,0.0,30.0,28.1,30.0,29.6,25.5,0.0,0.9,238.5,232.5,392.4,69.6,2.7,2.3,5.5
0.1,462,29.8,25.7,4.1,14.0,25.7,0.0,19.0,0.1,30.0,28.2,30.0,29.8,25.7,0.0,0.5,239.0,233.0,393.3,69.7,0.7,0.9,5.5
0.1,463,29.9,25.6,4.3,14.1,25.6,0.0,19.0,0.2,30.0,28.3,30.0,29.9,25.6,0.1,0.1,239.1,233.1,393.6,69.8,0.2,0.3,5.5
0.1,464,30.0,26.5,3.5,14.2,26.5,0.0,19.0,0.2,30.0,28.4,30.0,30.0,26.5,0.0,0.9,240.0,234.0,393.7,69.8,0.0,0.1,5.5
0.1,465,30.0,27.0,3.0,14.2,27.0,0.0,19.0,0.4,30.0,28.4,30.0,30.0,27.0,0.0,0.5,240.5,234.5,393.7,70.0,0.0,0.0,5.5
0.1,466,29.8,27.2,2.6,14.0,27.2,0.0,19.0,0.2,30.0,28.6,30.0,29.8,27.2,0.0,0.4,240.9,234.9,393.8,70.0,0.3,0.1,5.5
0.1,467,29.6,26.7,2.9,14.0,26.7,0.0,19.0,0.1,30.0,28.6,30.0,29.6,26.7,0.0,0.4,241.3,235.3,395.4,70.3,1.8,1.6,5.5
0.1,468,29.9,25.7,4.2,14.1,25.7,0.0,19.0,0.1,30.0,28.8,30.0,29.9,25.7,0.0,0.5,241.8,235.8,397.9,70.5,2.2,2.5,5.5
0.1,469,29.9,26.1,3.8,14.2,26.1,0.0,19.0,0.0,30.0,28.9,30.0,29.9,26.1,0.0,0.8,242.6,236.6,398.4,70.6,0.5,0.5,5.5
0.1,470,30.0,26.8,3.2,14.1,26.8,0.0,19.0,0.0,30.0,28.9,30.0,30.0,26.8,0.0,0.7,243.3,237.3,398.6,70.7,0.1,0.2,5.5
0.1,471,30.0,27.4,2.6,14.0,27.4,0.0,19.0,0.2,30.0,29.0,30.0,30.0,27.4,0.0,0.6,243.9,237.9,398.7,70.7,0.1,0.1,5.5
0.1,472,30.0,28.1,1.9,14.0,28.1,0.0,19.0,0.3,30.0,29.0,30.0,30.0,28.1,0.0,0.7,244.6,238.6,398.7,70.7,0.0,0.0,5.5
0.1,473,30.0,28.2,1.8,14.0,28.2,0.0,19.0,0.4,30.0,29.2,30.0,30.0,28.2,0.0,0.2,244.8,238.8,398.8,70.7,0.1,0.1,5.5
0.1,474,29.7,27.5,2.2,14.1,27.5,0.0,19.0,0.1,30.0,29.6,30.0,29.7,27.5,0.0,0.3,245.1,239.1,400.0,70.8,1.5,1.2,5.5
0.1,475,29.8,26.4,3.4,14.2,26.4,0.0,19.0,0.0,30.0,29.7,30.0,29.8,26.4,0.1,0.5,245.6,239.6,402.3,71.1,2.2,2.3,5.5
0.1,476,29.9,26.2,3.7,14.4,26.2,0.0,19.0,0.2,30.0,29.7,30.0,29.9,26.2,0.0,0.6,246.2,240.2,403.4,71.2,1.0,1.1,5.5
0.1,477,30.0,26.8,3.2,14.4,26.8,0.0,19.0,0.1,30.0,29.7,30.0,30.0,26.8,0.0,0.8,247.0,241.0,403.7,71.4,0.2,0.3,5.5
0.1,478,30.0,27.6,2.4,14.4,27.6,0.0,19.0,0.2,30.0,29.7,30.0,30.0,27.6,0.0,0.8,247.8,241.8,403.7,71.6,0.0,0.0,5.5
0.1,479,30.0,28.2,1.8,14.4,28.2,0.0,19.0,0.1,30.0,29.7,30.0,30.0,28.2,0.0,0.6,248.4,242.4,403.7,71.6,0.0,0.0,5.5
0.1,480,30.0,28.4,1.6,14.4,28.4,0.0,19.0,0.1,30.0,29.7,30.0,30.0,28.4,0.0,0.3,248.7,242.7,403.8,71.6,0.1,0.1,5.5
0.1,481,30.0,28.1,1.9,14.1,28.1,0.7,19.0,0.1,30.0,29.7,30.0,30.0,28.1,0.0,0.1,249.5,242.8,405.1,71.9,1.3,1.3,5.5
0.1,482,29.8,27.0,2.8,13.9,26.9,1.0,19.0,0.1,30.0,29.7,30.0,29.8,26.9,0.1,0.5,250.3,243.3,407.3,72.1,2.4,2.2,5.5
0.1,483,30.0,27.3,2.7,13.9,27.3,1.0,19.0,0.0,30.0,29.7,30.0,30.0,27.3,0.0,0.6,250.9,243.9,408.0,72.3,0.5,0.7,5.5
0.1,484,30.0,27.7,2.3,13.9,27.7,1.0,19.0,0.2,30.0,29.8,30.0,30.0,27.7,0.0,0.6,251.5,244.5,408.5,72.5,0.5,0.5,5.5
0.1,485,30.0,28.0,2.0,14.0,28.0,1.0,19.0,0.3,30.0,29.8,30.0,30.0,28.0,0.0,0.4,251.9,244.9,408.6,72.6,0.1,0.1,5.5
0.1,486,30.0,28.4,1.6,14.0,28.4,1.0,19.0,0.0,30.0,29.8,30.0,30.0,28.4,0.0,0.4,252.3,245.3,408.6,72.8,0.0,0.0,5.5
0.1,487,29.9,28.5,1.4,14.0,28.5,1.0,19.0,0.3,30.0,29.8,30.0,29.9,28.5,0.0,0.2,252.5,245.5,408.6,72.8,0.1,0.0,5.5
0.1,488,29.5,27.2,2.3,14.0,27.2,0.3,19.0,0.0,30.0,29.8,30.0,29.5,27.2,0.0,0.4,252.9,245.9,410.0,73.1,1.8,1.4,5.5
0.1,489,29.5,26.3,3.2,14.0,26.3,0.0,19.0,0.4,30.0,29.8,30.0,29.5,26.3,0.2,1.2,254.1,247.1,412.4,73.5,2.4,2.4,5.5
0.1,490,29.9,26.5,3.4,14.1,26.4,0.0,19.0,0.2,30.0,29.9,30.0,29.9,26.4,0.0,1.1,255.2,248.2,413.8,73.8,1.0,1.4,5.5
0.1,491,30.0,27.3,2.7,14.1,27.3,0.0,19.0,0.0,30.0,29.9,30.0,30.0,27.3,0.0,0.8,256.0,249.0,414.1,73.8,0.2,0.3,5.5
0.1,492,30.0,27.9,2.1,14.1,27.9,0.0,19.0,0.2,30.0,29.9,30.0,30.0,27.9,0.0,0.6,256.6,249.6,414.1,73.9,0.0,0.0,5.5
0.1,493,30.0,28.2,1.8,14.1,28.2,0.0,19.0,0.2,30.0,29.9,30.0,30.0,28.2,0.0,0.3,256.9,249.9,414.1,74.0,0.0,0.0,5.5
0.1,494,29.9,28.6,1.3,14.1,28.6,0.0,19.0,0.3,30.0,29.9,30.0,29.9,28.6,0.0,0.5,257.4,250.4,414.1,74.0,0.1,0.0,5.5
0.1,495,29.8,28.3,1.5,14.2,28.3,0.0,19.0,0.1,30.0,29.9,30.0,29.8,28.3,0.0,0.2,257.6,250.6,414.6,74.4,0.6,0.5,5.5
0.1,496,29.7,27.0,2.7,14.0,27.0,0.0,19.0,0.0,30.0,29.9,30.0,29.7,27.0,0.0,0.3,257.9,250.9,416.7,74.6,2.2,2.1,5.5
0.1,497,30.0,27.3,2.7,13.9,27.3,0.0,19.0,0.3,30.0,29.9,30.0,30.0,27.3,0.0,0.9,258.8,251.8,417.7,74.9,0.7,1.0,5.5
0.1,498,30.0,27.5,2.5,13.9,27.5,0.0,19.0,0.2,30.0,29.9,30.0,30.0,27.5,0.0,0.5,259.3,252.3,418.1,74.9,0.4,0.4,5.5
0.1,499,30.0,27.9,2.1,13.8,27.9,0.0,19.0,0.1,30.0,29.9,30.0,30.0,27.9,0.0,0.5,259.8,252.8,418.2,74.9,0.1,0.1,5.5
0.1,500,30.0,28.1,1.9,13.8,28.1,0.0,19.0,0.1,30.0,29.9,30.0,30.0,28.1,0.0,0.2,260.0,253.0,418.2,74.9,0.0,0.0,5.5
0.1,501,30.0,28.4,1.6,13.8,28.4,0.0,19.0,0.2,30.0,29.9,30.0,30.0,28.4,0.0,0.3,260.3,253.3,418.2,75.0,0.0,0.0,5.5
0.1,502,30.0,27.4,2.6,13.8,27.4,0.0,19.0,0.5,30.0,29.9,30.0,30.0,27.4,0.0,0.3,260.6,253.6,419.6,75.4,1.4,1.4,5.5
0.1,503,29.8,26.1,3.7,14.1,26.1,0.0,19.0,0.0,30.0,29.9,30.0,29.8,26.1,0.0,0.5,261.1,254.1,421.6,75.6,2.2,2.0,5.5
0.1,504,29.9,26.1,3.8,14.2,26.1,0.0,19.0,0.0,30.0,29.9,30.0,29.9,26.1,0.0,1.3,262.4,255.4,423.3,75.9,1.6,1.7,5.5
0.1,505,30.0,26.6,3.4,14.3,26.6,0.0,19.0,0.7,30.0,29.9,30.0,30.0,26.6,0.0,0.7,263.1,256.1,423.7,76.0,0.3,0.4,5.5
0.1,506,30.0,27.5,2.5,14.3,27.5,0.0,19.0,0.6,30.0,30.0,30.0,30.0,27.5,0.0,0.9,264.0,257.0,423.8,76.1,0.1,0.1,5.5
0.1,507,30.0,28.5,1.5,14.3,28.5,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.5,0.0,1.0,265.0,258.0,423.8,76.1,0.0,0.0,5.5
0.1,508,30.0,28.7,1.3,14.3,28.7,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.7,0.0,0.2,265.2,258.2,423.8,76.1,0.0,0.0,5.5
0.1,509,29.8,28.4,1.4,14.3,28.4,0.0,19.0,0.2,30.0,30.0,30.0,29.8,28.4,0.1,0.1,265.3,258.3,424.2,76.3,0.6,0.4,5.5
0.1,510,29.6,27.4,2.2,14.3,27.4,0.0,19.0,0.3,30.0,30.0,30.0,29.6,27.4,0.1,0.7,266.0,259.0,425.7,76.3,1.7,1.5,5.5
0.1,511,29.8,27.1,2.7,14.4,27.1,0.0,19.0,0.2,30.0,30.0,30.0,29.8,27.1,0.0,0.4,266.4,259.4,427.1,76.5,1.2,1.4,5.5
0.1,512,30.0,27.2,2.8,14.3,27.2,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.2,0.0,0.4,266.8,259.8,427.7,76.6,0.4,0.6,5.5
0.1,513,30.0,27.6,2.4,14.3,27.6,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.6,0.0,0.4,267.2,260.2,427.7,76.7,0.0,0.0,5.5
0.1,514,30.0,28.3,1.7,14.3,28.3,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.3,0.0,0.7,267.9,260.9,427.7,76.8,0.0,0.0,5.5
0.1,515,30.0,28.6,1.4,14.3,28.6,0.0,19.0,0.0,30.0,30.0,30.0,30.0,28.6,0.0,0.3,268.2,261.2,427.7,76.8,0.0,0.0,5.5
0.1,516,29.6,27.5,2.1,14.2,27.5,0.0,19.0,0.0,30.0,30.0,30.0,29.6,27.5,0.0,0.1,268.3,261.3,428.5,77.4,1.2,0.8,5.5
0.1,517,29.9,26.1,3.8,14.0,26.1,0.0,19.0,0.3,30.0,30.0,30.0,29.9,26.1,0.0,0.6,268.9,261.9,431.2,77.6,2.4,2.7,5.5
0.1,518,30.0,26.0,4.0,13.6,26.0,0.0,19.0,0.1,30.0,30.0,30.0,30.0,26.0,0.0,1.1,270.0,263.0,432.8,77.7,1.5,1.6,5.5
0.1,519,29.9,26.1,3.8,13.7,26.1,0.0,19.0,0.1,30.0,30.0,30.0,29.9,26.1,0.1,0.4,270.4,263.4,433.2,77.9,0.5,0.4,5.5
0.1,520,30.0,27.2,2.8,13.9,27.2,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.2,0.0,1.2,271.6,264.6,433.4,77.9,0.1,0.2,5.5
0.1,521,30.0,27.7,2.3,13.9,27.7,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.7,0.0,0.5,272.1,265.1,433.4,77.9,0.0,0.0,5.5
0.1,522,30.0,28.0,2.0,13.9,28.0,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.0,0.0,0.3,272.4,265.4,433.4,78.0,0.0,0.0,5.5
0.1,523,29.7,28.1,1.6,13.9,28.1,0.0,19.0,0.5,30.0,30.0,30.0,29.7,28.1,0.0,0.5,272.9,265.9,433.8,78.2,0.7,0.4,5.5
0.1,524,29.6,27.3,2.3,13.9,27.3,0.0,19.0,0.3,30.0,30.0,30.0,29.6,27.3,0.1,0.3,273.2,266.2,435.1,78.3,1.4,1.3,5.5
0.1,525,29.9,26.7,3.2,13.9,26.7,0.0,19.0,0.3,30.0,30.0,30.0,29.9,26.7,0.0,0.5,273.7,266.7,437.0,78.6,1.6,1.9,5.5
0.1,526,30.0,27.0,3.0,13.9,27.0,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.0,0.0,0.7,274.4,267.4,437.7,78.8,0.6,0.7,5.5
0.1,527,30.0,27.6,2.4,13.9,27.6,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.6,0.0,0.6,275.0,268.0,437.7,78.9,0.0,0.0,5.5
0.1,528,30.0,28.0,2.0,13.9,28.0,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.0,0.0,0.4,275.4,268.4,437.7,78.9,0.0,0.0,5.5
0.1,529,30.0,28.1,1.9,13.9,28.1,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.1,0.0,0.1,275.5,268.5,437.7,78.9,0.0,0.0,5.5
0.1,530,29.7,27.9,1.8,13.9,27.9,0.0,19.0,0.2,30.0,30.0,30.0,29.7,27.9,0.0,0.3,275.8,268.8,438.0,79.0,0.6,0.3,5.5
0.1,531,29.2,25.9,3.3,13.9,25.9,0.0,19.0,0.4,30.0,30.0,30.0,29.2,25.9,0.1,0.4,276.2,269.2,440.2,79.4,2.7,2.2,5.5
0.1,532,30.0,25.9,4.1,14.3,25.9,0.0,19.0,0.1,30.0,30.0,30.0,30.0,25.9,0.0,1.1,277.3,270.3,442.6,79.4,1.6,2.4,5.5
0.1,533,30.0,26.6,3.4,14.2,26.6,0.0,19.0,0.0,30.0,30.0,30.0,30.0,26.6,0.0,0.9,278.2,271.2,443.0,79.4,0.4,0.4,5.5
0.1,534,30.0,27.1,2.9,14.2,27.1,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.1,0.0,0.7,278.9,271.9,443.2,79.5,0.2,0.2,5.5
0.1,535,30.0,27.4,2.6,14.2,27.4,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.4,0.0,0.3,279.2,272.2,443.2,79.6,0.0,0.0,5.5
0.1,536,30.0,27.5,2.5,14.2,27.5,0.0,19.0,0.3,30.0,30.0,30.0,30.0,27.5,0.0,0.1,279.3,272.3,443.2,79.7,0.0,0.0,5.5
0.1,537,29.8,27.6,2.2,14.2,27.6,0.0,19.0,0.0,30.0,30.0,30.0,29.8,27.6,0.0,0.4,279.7,272.7,443.4,80.0,0.4,0.2,5.5
0.1,538,29.8,27.2,2.6,14.1,27.2,0.0,19.0,0.0,30.0,30.0,30.0,29.8,27.2,0.0,0.6,280.3,273.3,445.2,80.2,1.8,1.8,5.5
0.1,539,30.0,26.6,3.4,14.1,26.6,0.0,19.0,0.1,30.0,30.0,30.0,30.0,26.6,0.0,0.8,281.1,274.1,447.1,80.5,1.7,1.9,5.5
0.1,540,29.9,26.4,3.5,14.2,26.4,0.0,19.0,0.2,30.0,30.0,30.0,29.9,26.4,0.0,0.3,281.4,274.4,447.6,80.6,0.6,0.5,5.5
0.1,541,30.0,27.4,2.6,14.1,27.4,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.4,0.0,1.0,282.4,275.4,447.8,80.6,0.1,0.2,5.5
0.1,542,30.0,28.0,2.0,14.1,28.0,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.0,0.0,0.6,283.0,276.0,447.8,80.8,0.0,0.0,5.5
0.1,543,30.0,28.6,1.4,14.1,28.6,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.6,0.0,0.6,283.6,276.6,447.8,80.9,0.0,0.0,5.5
0.1,544,29.9,28.6,1.3,14.1,28.6,0.0,19.0,0.0,30.0,30.0,30.0,29.9,28.6,0.0,0.2,283.8,276.8,447.9,81.0,0.2,0.1,5.5
0.1,545,29.8,27.3,2.5,14.0,27.3,0.0,19.0,0.4,30.0,30.0,30.0,29.8,27.3,0.0,0.1,283.9,276.9,449.7,81.2,1.9,1.8,5.5
0.1,546,30.0,25.5,4.5,14.0,25.5,0.0,19.0,0.3,30.0,30.0,30.0,30.0,25.5,0.0,0.3,284.2,277.2,452.3,81.7,2.4,2.6,5.5
0.1,547,29.9,26.2,3.7,14.1,26.2,0.0,19.0,0.0,30.0,30.0,30.0,29.9,26.2,0.0,1.0,285.2,278.2,452.6,81.8,0.4,0.3,5.5
0.1,548,29.9,26.9,3.0,14.0,26.9,0.0,19.0,0.2,30.0,30.0,30.0,29.9,26.9,0.0,0.8,286.0,279.0,452.8,81.8,0.2,0.2,5.5
0.1,549,30.0,27.4,2.6,14.0,27.4,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.4,0.0,0.5,286.5,279.5,452.9,81.8,0.0,0.1,5.5
0.1,550,30.0,28.1,1.9,14.0,28.1,0.0,19.0,0.4,30.0,30.0,30.0,30.0,28.1,0.0,0.7,287.2,280.2,452.9,81.8,0.0,0.0,5.5
0.1,551,30.0,28.5,1.5,14.1,28.5,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.5,0.0,0.6,287.8,280.8,453.1,81.8,0.2,0.2,5.5
0.1,552,29.7,27.6,2.1,14.1,27.6,0.0,19.0,0.2,30.0,30.0,30.0,29.7,27.6,0.0,0.4,288.2,281.2,454.4,82.1,1.6,1.3,5.5
0.1,553,29.8,26.3,3.5,14.1,26.3,0.0,19.0,0.1,30.0,30.0,30.0,29.8,26.3,0.0,0.3,288.5,281.5,456.7,82.7,2.2,2.3,5.5
0.1,554,30.0,26.7,3.3,14.0,26.7,0.0,19.0,0.2,30.0,30.0,30.0,30.0,26.7,0.0,0.8,289.3,282.3,457.4,82.7,0.5,0.7,5.5
0.1,555,30.0,27.6,2.4,14.0,27.5,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.5,0.0,1.0,290.3,283.3,457.5,82.8,0.1,0.1,5.5
0.1,556,30.0,27.9,2.1,14.0,27.9,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.9,0.0,0.3,290.6,283.6,457.6,82.8,0.1,0.1,5.5
0.1,557,30.0,28.0,2.0,14.0,28.0,0.0,19.0,0.3,30.0,30.0,30.0,30.0,28.0,0.0,0.1,290.7,283.7,457.6,82.8,0.0,0.0,5.5
0.1,558,29.9,28.4,1.5,14.0,28.4,0.0,19.0,0.1,30.0,30.0,30.0,29.9,28.4,0.0,0.5,291.2,284.2,457.7,82.8,0.2,0.1,5.5
0.1,559,29.9,27.5,2.4,14.0,27.4,0.0,19.0,0.4,30.0,30.0,30.0,29.9,27.4,0.0,0.6,291.8,284.8,459.7,83.1,2.0,2.0,5.5
0.1,560,29.8,25.8,4.0,14.0,25.8,0.0,19.0,0.0,30.0,30.0,30.0,29.8,25.8,0.0,0.3,292.1,285.1,461.7,83.4,2.1,2.0,5.5
0.1,561,29.9,26.4,3.5,13.9,26.4,0.0,19.0,0.2,30.0,30.0,30.0,29.9,26.4,0.0,0.8,292.9,285.9,462.2,83.5,0.4,0.5,5.5
0.1,562,29.9,27.1,2.8,13.9,27.1,0.0,19.0,0.2,30.0,30.0,30.0,29.9,27.1,0.1,0.9,293.8,286.8,462.4,83.5,0.2,0.2,5.5
0.1,563,30.0,27.8,2.2,14.0,27.8,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.8,0.0,0.7,294.5,287.5,462.5,83.6,0.0,0.1,5.5
0.1,564,30.0,28.2,1.8,14.0,28.2,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.2,0.0,0.4,294.9,287.9,462.5,83.6,0.0,0.0,5.5
0.1,565,30.0,28.3,1.7,14.0,28.3,0.0,19.0,0.3,30.0,30.0,30.0,30.0,28.3,0.0,0.2,295.1,288.1,462.6,83.6,0.1,0.1,5.5
0.1,566,29.9,28.1,1.8,14.0,28.1,0.0,19.0,0.1,30.0,30.0,30.0,29.9,28.1,0.1,0.6,295.7,288.7,463.6,83.6,1.1,1.0,5.5
0.1,567,29.7,26.3,3.4,14.0,26.3,0.0,19.0,0.1,30.0,30.0,30.0,29.7,26.3,0.0,0.4,296.1,289.1,466.1,84.2,2.7,2.5,5.5
0.1,568,30.0,26.6,3.4,14.0,26.6,0.0,19.0,0.2,30.0,30.0,30.0,30.0,26.6,0.0,0.8,296.9,289.9,466.9,84.2,0.5,0.8,5.5
0.1,569,30.0,27.3,2.7,14.0,27.3,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.3,0.0,0.8,297.7,290.7,467.1,84.3,0.2,0.2,5.5
0.1,570,30.0,27.9,2.1,14.0,27.9,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.9,0.0,0.7,298.4,291.4,467.2,84.4,0.1,0.1,5.5
